delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delivery_id_original
4013,xpressbees,pharmacy,ev bike,express,south,rainy,0.6844974446337309,0.5099283520982599,8,6,yes,failed,1,0.6854496643317224,4013.0
4014,fedex,cosmetics,scooter,same day,south,rainy,0.00919931856899489,0.31893551688843397,4,8,no,delivered,5,0.055029064706413534,4014.0
4015,ekart,furniture,ev bike,same day,east,hot,0.5802385008517889,0.059570112589559875,5,8,no,delivered,5,0.5754990133067612,4015.0
4016,blue dart,electronics,van,standard,west,rainy,0.4190800681431005,0.9999999999999999,7,24,no,delivered,4,0.4465119359564132,4016.0
4017,ekart,pharmacy,ev bike,standard,central,foggy,0.7870528109028961,0.08208802456499487,9,24,no,delivered,3,0.7100421768094948,4017.0
4018,blue dart,pharmacy,ev bike,two day,central,foggy,0.7577512776831347,0.3132036847492323,8,16,no,delivered,4,0.7041022392718742,4018.0
4019,blue dart,fragile items,truck,same day,south,stormy,0.19352640545144806,0.272057318321392,5,8,no,delivered,3,0.22654557434967115,4019.0
4020,xpressbees,automobile parts,ev bike,same day,north,hot,0.3137989778534923,0.27676560900716474,2,8,no,delivered,4,0.3418246030781498,4020.0
4021,blue dart,groceries,ev van,express,north,hot,0.21124361158432708,0.2155578300921187,4,3,yes,delayed,2,0.20554434940833538,4021.0
4022,delhivery,automobile parts,truck,two day,central,clear,0.5294718909710392,0.5514841351074717,6,16,no,delivered,4,0.5088715211679075,4022.0
4023,fedex,electronics,scooter,two day,central,foggy,0.0746166950596252,0.7797338792221084,4,16,no,delivered,4,0.09636140115384426,4023.0
4024,ekart,automobile parts,bike,express,east,stormy,0.596252129471891,0.19651995905834183,9,5,yes,failed,1,0.571315683803267,4024.0
4025,fedex,clothing,truck,express,north,cold,0.4787052810902896,0.7977482088024564,5,4,yes,delayed,3,0.5164119238032879,4025.0
4026,blue dart,pharmacy,van,two day,east,stormy,0.5621805792163543,0.5639713408393039,11,16,no,delivered,3,0.5412906983310661,4026.0
4027,blue dart,cosmetics,truck,express,west,hot,0.8453151618398638,0.9999999999999999,6,7,no,delivered,5,0.8862820102778485,4027.0
4028,dhl,pharmacy,ev bike,express,west,stormy,0.4879045996592845,0.5279426816786079,7,4,yes,delayed,2,0.4994704152074892,4028.0
4029,xpressbees,automobile parts,scooter,two day,west,stormy,0.7928449744463374,0.8736949846468781,11,16,no,delivered,4,0.7910478310054588,4029.0
4030,dhl,furniture,ev bike,standard,west,stormy,0.94412265758092,0.3572159672466735,12,24,no,delivered,4,0.8862364685880747,4030.0
4031,fedex,clothing,ev van,same day,north,clear,0.0838160136286201,0.7101330603889456,3,8,no,delivered,3,0.16356792334839157,4031.0
4032,fedex,pharmacy,scooter,same day,west,foggy,0.06950596252129473,0.22354145342886383,4,8,no,delivered,4,0.1035114464483077,4032.0
4033,ekart,documents,ev van,express,central,cold,0.17921635434412267,0.06898669396110542,4,3,yes,delayed,3,0.16099156489833924,4033.0
4034,ekart,pharmacy,ev van,standard,east,cold,0.7318568994889268,0.7301944728761515,7,24,no,delivered,3,0.7191375028528615,4034.0
4035,dhl,groceries,van,two day,east,rainy,0.6395229982964226,0.7068577277379734,7,16,no,delivered,4,0.6287567665192069,4035.0
4036,delhivery,electronics,ev bike,two day,south,foggy,0.6051107325383305,0.5494370522006141,9,16,no,delivered,5,0.580892450567098,4036.0
4037,xpressbees,pharmacy,ev van,two day,central,hot,0.6770017035775129,0.8421699078812691,5,16,no,delivered,4,0.6774408328872416,4037.0
4038,shadowfax,electronics,ev van,express,south,cold,0.4579216354344123,0.7095189355168884,4,4,no,delivered,4,0.4881565582765775,4038.0
4039,ekart,documents,van,two day,central,stormy,0.28722316865417374,0.5025588536335721,8,16,no,delivered,5,0.27292002645061336,4039.0
4040,dhl,pharmacy,truck,two day,east,stormy,0.1798977853492334,0.5694984646878197,5,16,no,delivered,3,0.17683356698388839,4040.0
4041,ekart,fragile items,truck,standard,south,cold,0.9482112436115843,0.7733879222108495,8,24,no,delivered,4,0.9298198657014602,4041.0
4042,shadowfax,documents,van,express,east,stormy,0.24395229982964226,0.22210849539406344,8,3,yes,failed,2,0.2373975084271644,4042.0
4043,xpressbees,documents,truck,express,north,hot,0.33867120954003405,0.24114636642784032,3,4,no,delivered,4,0.3296454540415387,4043.0
4044,delhivery,documents,ev van,same day,central,hot,0.7260647359454855,0.2912998976458546,5,8,no,delivered,3,0.7368206903964026,4044.0
4045,dhl,pharmacy,bike,standard,east,rainy,0.7560477001703578,0.6616171954964176,8,24,no,delivered,4,0.7356951600634252,4045.0
4046,delhivery,clothing,ev van,same day,east,cold,0.5291311754684839,0.9246673490276356,5,8,no,delivered,3,0.6091868518279002,4046.0
4047,fedex,furniture,van,express,east,foggy,0.5185689948892676,0.056499488229273274,5,5,yes,delayed,2,0.4837975679696707,4047.0
4048,ekart,fragile items,ev bike,same day,west,clear,0.975809199318569,0.2088024564994882,11,8,yes,delayed,2,0.9673982657204057,4048.0
4049,dhl,electronics,bike,same day,west,rainy,0.4623509369676321,0.1789150460593654,7,8,no,delivered,5,0.4743248964967511,4049.0
4050,fedex,automobile parts,ev van,same day,west,stormy,0.9066439522998296,0.06489252814738997,9,8,yes,failed,1,0.887641755015376,4050.0
4051,ekart,furniture,van,two day,north,cold,0.9962521294718911,0.7682702149437052,10,16,no,delivered,4,0.975198906583064,4051.0
4052,dhl,pharmacy,ev van,same day,west,rainy,0.0555366269165247,0.9766632548618218,1,8,no,delivered,4,0.16198047016199568,4052.0
4053,xpressbees,pharmacy,van,same day,west,hot,0.6596252129471891,0.6438075742067553,6,8,no,delivered,5,0.706997389550342,4053.0
4054,amazon logistics,automobile parts,ev bike,same day,central,clear,0.9727427597955708,0.526919140225179,8,8,yes,failed,2,0.9948013510527807,4054.0
4055,delhivery,pharmacy,truck,same day,south,stormy,0.4432708688245315,0.9099283520982598,10,8,yes,failed,1,0.5258065238080243,4055.0
4056,dhl,fragile items,scooter,two day,central,cold,0.3781942078364565,0.891914022517912,4,16,no,delivered,5,0.3968975179258597,4056.0
4057,amazon logistics,documents,scooter,express,central,stormy,0.3727427597955707,0.35209825997952915,9,4,yes,delayed,2,0.3727539163901418,4057.0
4058,fedex,clothing,truck,express,north,cold,0.7672913117546849,0.15905834186284543,5,6,no,delivered,3,0.7310434017508306,4058.0
4059,blue dart,pharmacy,van,express,central,cold,0.6735945485519592,0.24012282497441145,8,6,yes,failed,1,0.6493155864741701,4059.0
4060,shadowfax,clothing,truck,standard,central,hot,0.4385008517887564,0.7881269191402251,4,24,no,delivered,4,0.4445796671188739,4060.0
4061,blue dart,clothing,ev bike,same day,central,clear,0.5870528109028962,0.7627430910951892,6,8,no,delivered,5,0.6490488422912101,4061.0
4062,delhivery,clothing,ev bike,same day,central,foggy,0.6013628620102215,0.48966223132036846,8,8,yes,delayed,3,0.6366745145841405,4062.0
4063,shadowfax,documents,bike,express,south,clear,0.2885860306643952,0.09068577277379733,3,3,no,delivered,4,0.2674810475005029,4063.0
4064,fedex,electronics,van,same day,north,hot,0.0,0.8045035823950869,1,8,no,delivered,4,0.09026532067985674,4064.0
4065,xpressbees,cosmetics,bike,express,west,clear,0.0,0.5699078812691913,1,2,no,delivered,4,0.03276568436277937,4065.0
4066,dhl,pharmacy,truck,two day,east,cold,0.4487223168654174,0.36540429887410436,3,16,no,delivered,5,0.4140342051921169,4066.0
4067,amazon logistics,clothing,truck,two day,central,stormy,0.6902896081771721,0.9408393039918116,7,16,no,delivered,5,0.699535058383145,4067.0
4068,dhl,documents,ev van,two day,east,cold,0.9304940374787053,0.17563971340839302,9,16,no,delivered,4,0.8559122091545041,4068.0
4069,xpressbees,automobile parts,van,two day,north,hot,0.8459965928449745,0.2827021494370522,9,16,no,delivered,4,0.7854462031632997,4069.0
4070,delhivery,automobile parts,van,two day,east,cold,0.3434412265758092,0.2857727737973388,3,16,no,delivered,5,0.3059247396251476,4070.0
4071,delhivery,clothing,truck,same day,south,clear,0.5407155025553664,0.9408393039918116,6,8,no,delivered,4,0.6217888879838381,4071.0
4072,amazon logistics,pharmacy,bike,same day,central,stormy,0.4487223168654174,0.8921187308085976,6,8,no,delivered,5,0.5293132339205955,4072.0
4073,amazon logistics,documents,bike,express,west,cold,0.2020442930153322,0.6663254861821903,2,3,no,delivered,3,0.23973965247266654,4073.0
4074,ecom express,groceries,ev bike,two day,central,rainy,0.20272572402044295,0.4407369498464687,3,16,no,delivered,3,0.1863517801465818,4074.0
4075,ekart,pharmacy,scooter,express,west,foggy,0.8490630323679729,0.13039918116683724,6,7,no,delivered,5,0.8063823685478159,4075.0
4076,delhivery,automobile parts,van,express,north,clear,0.11788756388415675,0.8599795291709313,1,2,no,delivered,3,0.1778550020259546,4076.0
4077,ecom express,pharmacy,ev van,two day,central,stormy,0.0626916524701874,0.03480040941658137,3,16,no,delivered,5,0.013950460530578905,4077.0
4078,shadowfax,automobile parts,scooter,standard,north,clear,0.272572402044293,0.0,4,24,no,delivered,5,0.21097682240276394,4078.0
4079,ekart,fragile items,ev van,standard,south,clear,0.4892674616695059,0.4403275332650972,5,24,no,delivered,3,0.4598881808385031,4079.0
4080,xpressbees,fragile items,truck,two day,north,foggy,0.039182282793867124,0.570317297850563,2,16,no,delivered,4,0.04256365361979663,4080.0
4081,ecom express,fragile items,scooter,same day,north,hot,0.3379897785349233,0.6370522006141248,4,8,no,delivered,5,0.3992721917497715,4081.0
4082,ekart,fragile items,ev van,two day,central,clear,0.8364565587734242,0.5615148413510747,6,16,no,delivered,4,0.8029212001250183,4082.0
4083,xpressbees,documents,truck,express,north,cold,0.36831345826235096,0.4628454452405322,3,4,no,delivered,5,0.3790842112686796,4083.0
4084,amazon logistics,automobile parts,scooter,standard,north,hot,0.596252129471891,0.45424769703172974,6,24,no,delivered,5,0.5633589000042418,4084.0
4085,fedex,automobile parts,van,express,north,cold,0.9706984667802385,0.24605936540429885,13,7,yes,delayed,3,0.9335412723515358,4085.0
4086,shadowfax,pharmacy,van,two day,west,hot,0.7080068143100512,0.20061412487205732,6,16,no,delivered,4,0.6458739359184184,4086.0
4087,ekart,cosmetics,ev van,same day,south,hot,0.6844974446337309,0.24544524053224154,4,8,no,delivered,4,0.6927623585182346,4087.0
4088,ecom express,fragile items,van,two day,west,hot,0.9809199318568995,0.022722620266120777,12,16,no,delivered,4,0.889476434517686,4088.0
4089,ecom express,clothing,bike,standard,south,hot,0.08620102214650766,0.2169907881269191,3,24,no,delivered,5,0.05376690930411517,4089.0
4090,ecom express,electronics,ev bike,express,south,clear,0.945144804088586,0.10849539406345955,6,7,no,delivered,3,0.8960279318894101,4090.0
4091,xpressbees,automobile parts,ev bike,same day,north,stormy,0.14616695059625215,0.871033776867963,7,8,no,delivered,4,0.23843846133627644,4091.0
4092,delhivery,furniture,van,standard,south,rainy,0.027257240204429302,0.6503582395087,3,24,no,delivered,4,0.03880971719131126,4092.0
4093,dhl,cosmetics,ev van,express,south,rainy,0.46507666098807493,0.260388945752303,9,4,yes,delayed,2,0.45216561144402806,4093.0
4094,fedex,furniture,van,two day,central,cold,0.8923339011925043,0.6321392016376662,9,16,no,delivered,3,0.8630037008478301,4094.0
4095,ecom express,furniture,scooter,standard,east,cold,0.31039182282793865,0.827021494370522,3,24,no,delivered,4,0.3259760950369187,4095.0
4096,fedex,electronics,ev bike,standard,east,cold,0.08347529812606475,0.8861821903787103,3,24,no,delivered,3,0.1149684344042223,4096.0
4097,fedex,documents,bike,same day,central,clear,0.010562180579216356,0.7500511770726714,3,8,no,delivered,3,0.09743488384136606,4097.0
4098,blue dart,electronics,ev van,standard,east,cold,0.39011925042589435,0.36356192425793243,5,24,no,delivered,4,0.35790732552393106,4098.0
4099,amazon logistics,groceries,ev bike,standard,central,clear,0.9942078364565587,0.2022517911975435,7,24,no,delivered,4,0.9192802174967007,4099.0
4100,dhl,electronics,scooter,same day,south,cold,0.6821124361158434,0.9588536335721596,5,8,no,delivered,3,0.7585050406843431,4100.0
4101,delhivery,fragile items,bike,same day,central,clear,0.5090289608177172,0.12794268167860798,6,8,no,delivered,4,0.5140307440236941,4101.0
4102,ecom express,documents,truck,two day,north,clear,0.20034071550255536,0.9774820880245649,2,16,no,delivered,4,0.23525054305212073,4102.0
4103,blue dart,cosmetics,truck,standard,east,clear,0.9594548551959114,0.9234390992835209,12,24,no,delivered,5,0.9548612891212873,4103.0
4104,delhivery,electronics,ev bike,two day,east,hot,0.034071550255536626,0.487410440122825,2,16,no,delivered,5,0.029779450704764156,4104.0
4105,delhivery,electronics,scooter,same day,central,hot,0.026575809199318567,0.46939611054247693,2,8,no,delivered,4,0.08596488397408755,4105.0
4106,fedex,groceries,scooter,same day,south,rainy,0.2950596252129472,0.08536335721596724,6,8,no,delivered,5,0.30568401926491545,4106.0
4107,delhivery,fragile items,van,standard,south,hot,0.4545144804088586,0.9230296827021494,4,24,no,delivered,5,0.47273093735467314,4107.0
4108,amazon logistics,fragile items,ev bike,two day,south,rainy,0.8974446337308348,0.49457523029682693,10,16,no,delivered,4,0.8547671609544808,4108.0
4109,fedex,furniture,ev van,standard,west,cold,0.7165247018739354,0.0067553735926305005,7,24,no,delivered,4,0.6355229604284353,4109.0
4110,ekart,pharmacy,van,same day,south,foggy,0.39420783645655877,0.33244626407369493,6,8,no,delivered,5,0.42390373996163566,4110.0
4111,delhivery,cosmetics,bike,standard,east,stormy,0.6534923339011925,0.5780962128966223,10,24,no,delivered,3,0.6298172372953649,4111.0
4112,fedex,cosmetics,bike,same day,west,hot,0.7294718909710391,0.4696008188331627,6,8,no,delivered,4,0.757073730434314,4112.0
4113,blue dart,cosmetics,truck,express,south,foggy,0.18160136286201023,0.3195496417604913,5,3,yes,delayed,2,0.1871585186511436,4113.0
4114,ecom express,electronics,bike,standard,south,foggy,0.33594548551959114,0.4577277379733879,6,24,no,delivered,4,0.31516319669351717,4114.0
4115,ekart,groceries,ev bike,standard,north,stormy,0.23679727427597955,0.34779938587512793,7,24,no,delivered,4,0.21002044691751726,4115.0
4116,fedex,fragile items,bike,express,north,rainy,0.8367972742759796,0.9254861821903787,11,6,yes,delayed,2,0.8704790439263911,4116.0
4117,delhivery,groceries,van,express,central,foggy,0.8954003407155026,0.19344933469805525,8,7,yes,delayed,2,0.8566343702352005,4117.0
4118,blue dart,clothing,ev bike,express,central,cold,0.9025553662691653,0.4028659160696008,11,7,yes,failed,1,0.8834324016891542,4118.0
4119,blue dart,pharmacy,van,express,north,stormy,0.5945485519591142,0.8859774820880245,9,5,yes,delayed,3,0.635425371093206,4119.0
4120,delhivery,documents,ev bike,standard,east,rainy,0.35298126064735946,0.4073694984646878,6,24,no,delivered,5,0.32662669060511373,4120.0
4121,xpressbees,furniture,van,express,north,cold,0.5086882453151619,0.5046059365404298,5,5,no,delivered,4,0.5170885431942108,4121.0
4122,ecom express,furniture,ev bike,express,central,hot,0.8868824531516184,0.503582395087001,6,7,no,delivered,4,0.878071494207227,4122.0
4123,ecom express,cosmetics,van,express,west,cold,0.6851788756388416,0.7387922210849538,6,6,yes,delayed,2,0.707921235257179,4123.0
4124,ekart,automobile parts,ev bike,standard,west,hot,0.8398637137989778,0.4356192425793244,10,24,no,delivered,5,0.794170689732795,4124.0
4125,amazon logistics,cosmetics,ev van,standard,south,clear,0.08074957410562181,0.1606960081883316,2,24,no,delivered,4,0.04319473132094582,4125.0
4126,fedex,automobile parts,van,standard,south,clear,0.531175468483816,0.8327533265097236,4,24,no,delivered,5,0.5373155594093945,4126.0
4127,delhivery,electronics,scooter,same day,central,clear,0.8201022146507667,0.7015353121801432,7,8,no,delivered,5,0.8657166843672033,4127.0
4128,delhivery,fragile items,ev van,same day,east,foggy,0.5318568994889268,0.8741044012282496,5,8,no,delivered,4,0.606968320940355,4128.0
4129,fedex,groceries,ev bike,two day,east,foggy,0.30221465076660986,0.3093142272262026,5,16,no,delivered,4,0.26880826245962075,4129.0
4130,dhl,cosmetics,ev van,standard,central,clear,0.3495741056218058,0.29191402251791193,4,24,no,delivered,5,0.3123656357502785,4130.0
4131,delhivery,electronics,van,express,central,clear,0.058262350936967626,0.0,1,2,no,delivered,4,0.038133097800388434,4131.0
4132,ecom express,furniture,van,standard,south,hot,0.8885860306643952,0.02149437052200614,7,24,no,delivered,4,0.8012036278249834,4132.0
4133,xpressbees,electronics,bike,two day,north,hot,0.7005110732538331,0.4307062436028659,7,16,no,delivered,5,0.6606554672278097,4133.0
4134,fedex,pharmacy,ev bike,two day,south,hot,0.9103918228279387,0.7541453428863868,8,16,no,delivered,5,0.8918771321643257,4134.0
4135,ecom express,clothing,ev van,standard,west,stormy,0.15706984667802387,0.08106448311156601,7,24,no,delivered,4,0.10846898467795388,4135.0
4136,ecom express,clothing,ev bike,two day,north,rainy,0.22930153321976152,0.10501535312180142,7,16,no,delivered,4,0.17971570535099238,4136.0
4137,ecom express,electronics,scooter,two day,south,stormy,0.5448040885860307,0.38219037871033773,7,16,no,delivered,5,0.5073686454053769,4137.0
4138,ekart,documents,van,same day,central,hot,0.08551959114139693,0.7615148413510746,2,8,no,delivered,4,0.1700933968973878,4138.0
4139,amazon logistics,automobile parts,van,two day,east,hot,0.6248722316865418,0.09293756397134083,3,16,no,delivered,4,0.5562348785325061,4139.0
